City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
494,pursat,12.3333,103.6667,26.3,76,89,0.94,KH,2023-04-28 10:43:14
495,reggane,26.7158,0.1714,37.87,7,0,4.99,DZ,2023-04-28 10:43:15
496,sola,-13.8833,167.55,27.29,70,8,1.27,VU,2023-04-28 10:43:15
497,monteagudo,-19.8167,-63.9833,28.34,46,36,2.37,BO,2023-04-28 10:43:16
498,ebon,4.582,168.6964,28.11,79,97,6.57,MH,2023-04-28 10:43:16
499,djambala,-2.5447,14.7533,20.12,95,100,1.49,CG,2023-04-28 10:43:16
500,maudaha,25.6833,80.1167,28.78,40,91,3.87,IN,2023-04-28 10:43:16
501,hirara,24.8,125.2833,24.15,94,75,4.63,JP,2023-04-28 10:43:17
502,massawa,15.6097,39.45,30.05,74,48,1.92,ER,2023-04-28 10:43:17
503,tiete,-23.1019,-47.7147,22.35,69,92,2.79,BR,2023-04-28 10:41:55
504,tamanrasset,22.785,5.5228,30.95,8,40,2.57,DZ,2023-04-28 10:43:18
505,tutoia,-2.7619,-42.2744,27.64,76,46,2.84,BR,2023-04-28 10:43:19
506,namanga,-2.5433,36.7905,18.76,83,99,2.92,KE,2023-04-28 10:43:19
507,broome,42.2506,-75.833,15.47,56,40,7.15,US,2023-04-28 10:43:20
508,porto seguro,-16.4497,-39.0647,28.29,78,40,6.69,BR,2023-04-28 10:38:21
509,luba,3.4568,8.5547,28.94,82,69,4.1,GQ,2023-04-28 10:43:20
510,rabaul,-4.1967,152.1721,26.42,81,80,1.32,PG,2023-04-28 10:43:21
511,porto novo,6.4965,2.6036,28.9,77,98,3.25,BJ,2023-04-28 10:43:22
512,toliara,-23.35,43.6667,24.33,54,13,3.57,MG,2023-04-28 10:43:22
513,makoua,0.0069,15.6333,23.6,94,83,3.06,CG,2023-04-28 10:43:23
514,hirakud,21.5167,83.8667,27.48,40,58,1.32,IN,2023-04-28 10:43:23
515,pangoa,-12.1167,-73.0,30.38,51,94,1.67,PE,2023-04-28 10:43:23
516,yung shue wan,22.2333,114.1167,25.87,88,11,0.89,HK,2023-04-28 10:43:24
517,kalemie,-5.9475,29.1947,22.34,81,33,1.97,CD,2023-04-28 10:43:24
518,port blair,11.6667,92.75,28.61,70,54,1.17,IN,2023-04-28 10:43:25
519,karratha,-20.7377,116.8463,28.99,32,98,6.04,AU,2023-04-28 10:43:25
520,pimentel,-6.8367,-79.9342,30.16,54,20,6.69,PE,2023-04-28 10:43:26
521,pangai,-19.8,-174.35,25.06,88,20,1.03,TO,2023-04-28 10:43:26
522,taulaga,-11.0553,-171.0883,28.97,76,36,8.29,AS,2023-04-28 10:43:27
523,serenje,-13.2325,30.2352,13.73,90,17,1.55,ZM,2023-04-28 10:43:27
524,kerrville,30.0474,-99.1403,30.5,57,0,7.72,US,2023-04-28 10:43:27
525,narsimhapur,22.95,79.2,24.76,59,88,2.83,IN,2023-04-28 10:43:28
526,ghadamis,30.1337,9.5007,30.81,10,13,4.79,LY,2023-04-28 10:43:28
527,comendador,18.8775,-71.7028,30.14,53,75,1.86,DO,2023-04-28 10:43:29
528,port lincoln,-34.7333,135.8667,12.9,66,36,4.67,AU,2023-04-28 10:43:29
529,howard springs,-12.497,131.047,26.95,92,79,1.12,AU,2023-04-28 10:43:30
530,gaalkacyo,6.7697,47.4308,25.84,69,100,3.74,SO,2023-04-28 10:43:30
531,myaydo,19.3667,95.2167,29.01,48,0,1.35,MM,2023-04-28 10:43:31
532,xiaoweizhai,26.1903,107.5125,17.37,96,98,2.53,CN,2023-04-28 10:43:31
533,el granada,37.5027,-122.4694,28.11,74,40,2.06,US,2023-04-28 10:43:31
534,porto barra do ivinheima,-22.9667,-53.6667,25.44,57,22,1.0,BR,2023-04-28 10:43:32
535,east florence,34.8095,-87.6495,20.36,75,75,1.79,US,2023-04-28 10:43:32
536,mizdah,31.4451,12.9801,25.64,24,36,3.8,LY,2023-04-28 10:43:33
537,dara,15.3484,-15.4799,44.98,7,0,4.59,SN,2023-04-28 10:43:33
538,rantauprapat,2.1,99.8333,23.3,98,100,0.82,ID,2023-04-28 10:43:33
539,angaur state,6.906,134.13,28.65,74,70,1.39,PW,2023-04-28 10:43:34
540,boa vista,2.8197,-60.6733,25.99,83,75,5.66,BR,2023-04-28 10:39:12
541,poxoreo,-15.8372,-54.3892,32.34,51,15,1.27,BR,2023-04-28 10:43:34
542,enshi,30.3,109.4833,12.22,93,100,1.86,CN,2023-04-28 10:43:01
543,mournies,35.4764,24.0092,16.02,67,20,3.09,GR,2023-04-28 10:43:36
544,inhambane,-23.865,35.3833,22.99,83,20,2.06,MZ,2023-04-28 10:43:36
545,srikakulam,18.3,83.9,28.7,71,77,3.24,IN,2023-04-28 10:43:36
