Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
AND,Andorra,Europe,Southern Europe,Individuals arrested/suspected,by type of offences,Illicit trafficking andIllicit possession/use of arms,Total,Total,2017,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Individuals arrested/suspected,by type of offences,Only for illicit trafficking in arms,Total,Total,2017,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Individuals arrested/suspected,by type of offences,Only for illicit trafficking in arms,Total,Total,2016,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Individuals arrested/suspected,by type of offences,Only for illicit trafficking in arms,Total,Total,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,other,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,other,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,other,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,national territory,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,land borders,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,land borders,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,land borders,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,vessels and harbours,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,vessels and harbours,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,vessels and harbours,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,planes and airports,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,planes and airports,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,planes and airports,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Other,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Terrorism,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Other trafficking,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Drugs,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Other arms offences,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,illicit offences,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,unknown,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,unknown,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,Altered markings,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,Altered markings,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,Altered markings,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit use,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit use,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit use,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit posession,na,na,2018,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,unknown Status On Marking,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,unknown Status On Marking,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,no marking,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,no marking,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Modified arms,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Modified arms,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Converted arms,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Converted arms,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,Unknown status on type,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,Unknown status on type,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,other weapons,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,other weapons,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2019,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2020,Counts,0,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,Not uniquely identifiable - No further information available,na,na,2019,Counts,3,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,Not uniquely identifiable - No further information available,na,na,2020,Counts,3,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,national territory,na,na,2019,Counts,20,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by location,national territory,na,na,2020,Counts,20,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,pistol,na,na,2020,Counts,2,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,pistol,na,na,2019,Counts,2,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2020,Counts,2,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2019,Counts,2,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,altered marking,na,na,2019,Counts,3,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,altered marking,na,na,2020,Counts,3,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,revolver,na,na,2019,Counts,4,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,revolver,na,na,2020,Counts,4,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Other,na,na,2019,Counts,5,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Other,na,na,2020,Counts,5,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2019,Counts,6,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2020,Counts,6,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,shotgun (Including Short Carbine),na,na,2020,Counts,6,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by type,shotgun (Including Short Carbine),na,na,2019,Counts,6,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit posession,na,na,2020,Counts,7,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit posession,na,na,2019,Counts,7,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2020,Counts,8,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2019,Counts,8,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,other,na,na,2019,Counts,13,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by legal justification of seizure,other,na,na,2020,Counts,13,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,uniquely marked,na,na,2020,Counts,17,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by marking,uniquely marked,na,na,2019,Counts,17,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Industrially manufactured arms,na,na,2020,Counts,20,IAFQ
AND,Andorra,Europe,Southern Europe,Arms seized,by condition,Industrially manufactured arms,na,na,2019,Counts,20,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by type,Unknown status on type,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by type,Unknown status on type,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by type,other weapons,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by type,submachine gun,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by type,machine gun,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by marking,unknown Status On Marking,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by marking,unknown Status On Marking,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Modified arms,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Modified arms,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Reactivated arms,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Reactivated arms,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Assembled arms,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Assembled arms,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Converted arms,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2016,Counts,18,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2017,Counts,2518,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by condition,Converted arms,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by type,Unknown status on type,na,na,2017,Counts,0,SOF/IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Unknown status regarding marking,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by type,Unknown status on type,na,na,2016,Counts,0,SOF/IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Unknown status regarding marking,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - no tracing procedure initiated,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - no tracing procedure initiated,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - point of diversion otherwise identified,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - point of diversion otherwise identified,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from illegitimate owner in foreign registry,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from illegitimate owner in foreign registry,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2016,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2017,Counts,0,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,"Uniquely identifiable - tracing attempted, no point of diversion identified",na,na,2016,Counts,10412,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from illegitimate owner in national registry,na,na,2016,Counts,4201,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - from illegitimate owner in national registry,na,na,2017,Counts,133,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,"Uniquely identifiable - tracing attempted, no point of diversion identified",na,na,2016,Counts,14,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,"Uniquely identifiable - tracing attempted, no point of diversion identified",na,na,2017,Counts,1965,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - tracing procedure pending,na,na,2017,Counts,7081,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - tracing procedure pending,na,na,2016,Counts,173,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2020,Counts,424,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2016,Counts,205,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2017,Counts,11697,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Not uniquely identifiable - Erased or altered marking,na,na,2016,Counts,29,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Not uniquely identifiable - Erased or altered marking,na,na,2017,Counts,651,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Not uniquely identifiable - No further information available,na,na,2017,Counts,1034,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms surrendered,by location,Not uniquely identifiable - No further information available,na,na,2016,Counts,8,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Not uniquely identifiable - Illicitly manufactured,na,na,2016,Counts,217,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Not uniquely identifiable - Illicitly manufactured,na,na,2017,Counts,545,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Not uniquely identifiable - No further information available,na,na,2017,Counts,685,IAFQ
ARG,Argentina,Americas,Latin America and the Caribbean,Arms seized,by location,Not uniquely identifiable - No further information available,na,na,2016,Counts,752,IAFQ
